sound_id,class,action
815033,m-si,exclude
828486,ss-s,exclude
820213,is-p,exclude
806972,fx-el,exclude
830956,ss-n,exclude
843036,is-p,exclude
813378,fx-h,exclude
838964,fx-o,exclude
824106,ss-n,exclude
824489,ss-u,exclude
819181,ss-n,exclude
820237,is-p,exclude
839877,fx-v,exclude
803535,sp-s,exclude
840010,is-p,exclude
808099,m-si,exclude
833272,fx-o,exclude
842593,ss-n,exclude
803729,fx-a,exclude
839304,fx-el,exclude
825879,is-p,exclude
799720,fx-m,exclude
816879,m-m,exclude
816316,fx-ex,exclude
815179,is-p,exclude
831599,is-p,exclude
824627,fx-m,exclude
799914,fx-m,exclude
830882,ss-n,exclude
833026,fx-o,exclude
827475,ss-i,exclude
810540,fx-ex,exclude
799810,fx-m,exclude
824607,fx-m,exclude
825961,fx-el,exclude
826516,m-sp,exclude
813170,fx-h,exclude
824118,fx-h,exclude
804971,is-p,exclude
827345,fx-m,exclude
824942,is-e,exclude
798370,sp-s,exclude
799299,fx-m,exclude
811527,fx-a,exclude
829624,ss-n,exclude
800211,fx-o,exclude
811412,fx-o,exclude
840758,ss-u,exclude
831805,fx-el,exclude
834365,ss-u,exclude
831081,ss-n,exclude
840809,fx-el,exclude
800663,ss-i,exclude
837756,fx-m,exclude
830277,fx-m,exclude
834231,ss-u,exclude
799829,fx-m,exclude
822355,fx-o,exclude
837895,fx-el,exclude
806005,ss-n,exclude
837042,fx-o,exclude
836325,ss-u,exclude
826442,ss-n,exclude
829270,is-p,exclude
827066,is-p,exclude
809276,ss-s,exclude
799854,fx-m,exclude
819771,fx-o,exclude
816470,fx-ex,exclude
820346,fx-el,exclude
820304,is-p,exclude
805049,fx-a,exclude
828249,fx-o,exclude
815325,ss-u,exclude
799538,ss-s,exclude
799912,fx-m,exclude
812817,fx-m,exclude
839266,fx-el,exclude
799688,fx-m,exclude
802879,fx-m,exclude
810320,fx-a,exclude
796223,is-e,exclude
825661,m-sp,exclude
812488,fx-el,exclude
835890,ss-n,exclude
811273,is-p,exclude
816093,is-p,exclude
803613,is-p,exclude
805473,fx-a,exclude
811102,ss-n,exclude
799702,fx-m,exclude
833410,fx-el,exclude
825570,fx-v,exclude
803271,is-p,exclude
837233,fx-o,exclude
810619,fx-ex,exclude
830342,fx-a,exclude
814748,fx-ex,exclude
842534,ss-n,exclude
800985,fx-h,exclude
838158,fx-el,exclude
813453,fx-o,exclude
832698,is-p,exclude
840178,fx-el,exclude
806508,ss-u,exclude
823091,sp-c,exclude
799199,is-p,exclude
842960,ss-s,exclude
807836,fx-o,exclude
830507,fx-o,exclude
818438,fx-h,exclude
829730,fx-o,exclude
811328,fx-v,exclude
810726,fx-o,exclude
802931,fx-el,exclude
806527,ss-u,exclude
822358,fx-ex,exclude
810589,fx-ex,exclude
833661,sp-s,exclude
818161,sp-s,exclude
803587,fx-el,exclude
804738,m-sp,exclude
817176,ss-n,exclude
842957,ss-s,exclude
815479,ss-n,exclude
826059,fx-el,exclude
813192,is-p,exclude
803597,is-p,exclude
824835,fx-o,exclude
815401,m-si,exclude
811079,sp-s,exclude
809655,m-sp,exclude
799840,fx-m,exclude
823519,ss-u,exclude
807764,fx-h,exclude
817844,ss-u,exclude
800031,fx-m,exclude
802258,ss-s,exclude
817332,is-p,exclude
817967,fx-o,exclude
827449,fx-el,exclude
803110,is-p,exclude
812412,fx-el,exclude
829854,ss-u,exclude
833430,fx-el,exclude
817334,is-p,exclude
816228,m-m,exclude
816383,is-p,exclude
842872,is-e,exclude
842349,is-p,exclude
817621,ss-u,exclude
812619,fx-h,exclude
819155,fx-n,exclude
830571,m-m,exclude
836834,ss-n,exclude
828555,fx-h,exclude
833103,is-p,exclude
800340,fx-m,exclude
832295,ss-u,exclude
839821,fx-h,exclude
828722,fx-el,exclude
834393,is-p,exclude
839257,fx-el,exclude
814051,fx-el,exclude
810583,fx-ex,exclude
822459,fx-h,exclude
817851,ss-n,exclude
830171,fx-m,exclude
799674,fx-m,exclude
816562,ss-u,exclude
834223,m-m,exclude
818540,is-p,exclude
824120,fx-h,exclude
820249,is-p,exclude
819830,is-p,exclude
800599,fx-a,exclude
829225,fx-el,exclude
807837,fx-o,exclude
840155,fx-ex,exclude
804903,is-e,exclude
818623,fx-o,exclude
812277,fx-o,exclude
812857,ss-s,exclude
837703,fx-ex,exclude
828002,ss-u,exclude
825940,is-p,exclude
824830,is-p,exclude
814054,fx-el,exclude
814719,ss-n,exclude
812438,fx-h,exclude
841395,fx-o,exclude
807867,fx-h,exclude
826386,ss-i,exclude
833327,fx-v,exclude
839623,fx-v,exclude
836914,ss-n,exclude
824671,ss-n,exclude
802202,fx-v,exclude
808623,fx-n,exclude
827310,is-p,exclude
830861,fx-h,exclude
826089,is-p,exclude
817634,is-s,exclude
833251,fx-ex,exclude
842958,ss-s,exclude
841931,fx-a,exclude
797983,fx-a,exclude
800557,m-si,exclude
815814,ss-u,exclude
802397,m-si,exclude
819562,is-p,exclude
840457,is-p,exclude
818933,ss-n,exclude
815428,fx-h,exclude
832586,fx-el,exclude
829855,fx-m,exclude
809148,m-si,exclude
830447,fx-el,exclude
819043,fx-v,exclude
831707,fx-m,exclude
838566,ss-u,exclude
819621,fx-o,exclude
839294,fx-el,exclude
827420,fx-m,exclude
814772,fx-ex,exclude
799774,fx-m,exclude
830958,ss-n,exclude
803055,fx-m,exclude
806085,is-p,exclude
814753,fx-ex,exclude
826203,fx-o,exclude
819458,is-e,exclude
826605,fx-m,exclude
825780,fx-el,exclude
812423,fx-h,exclude
822401,m-m,exclude
812867,ss-s,exclude
819731,fx-el,exclude
829299,ss-n,exclude
832503,fx-h,exclude
811917,fx-o,exclude
801474,fx-m,exclude
812014,is-e,exclude
817197,is-p,exclude
816548,is-p,exclude
805735,fx-o,exclude
799813,fx-m,exclude
831723,fx-m,exclude
803791,ss-u,exclude
835136,ss-s,exclude
827414,ss-u,exclude
831313,ss-n,exclude
807412,fx-m,exclude
800048,fx-m,exclude
803771,is-p,exclude
808295,is-p,exclude
809356,m-sp,exclude
808830,fx-h,exclude
800060,fx-m,exclude
802967,fx-el,exclude
807622,is-p,exclude
830772,fx-o,exclude
840813,fx-ex,exclude
814721,ss-n,exclude
811289,fx-ex,exclude
840490,fx-el,exclude
828426,ss-n,exclude
812145,fx-el,exclude
839299,fx-el,exclude
824649,fx-m,exclude
801453,fx-m,exclude
812920,ss-s,exclude
822452,fx-a,exclude
822344,fx-el,exclude
820208,is-p,exclude
823136,fx-m,exclude
817871,is-p,exclude
826130,fx-ex,exclude
809182,is-p,exclude
799729,fx-m,exclude
830552,m-si,exclude
805040,fx-a,exclude
818630,m-m,exclude
809127,m-si,exclude
835393,is-p,exclude
816410,is-p,exclude
799961,fx-m,exclude
825558,fx-el,exclude
817350,fx-o,exclude
800003,fx-m,exclude
829274,fx-ex,exclude
811953,fx-m,exclude
806920,fx-o,exclude
829622,ss-n,exclude
799831,fx-m,exclude
831255,ss-n,exclude
829426,is-p,exclude
839305,fx-el,exclude
834068,is-p,exclude
802228,fx-h,exclude
824639,fx-m,exclude
810977,fx-m,exclude
828455,is-p,exclude
801320,is-p,exclude
825595,ss-i,exclude
823718,ss-n,exclude
835677,ss-n,exclude
808872,fx-m,exclude
832319,fx-h,exclude
827330,fx-h,exclude
836721,is-p,exclude
820223,m-m,exclude
802591,fx-m,exclude
839829,fx-a,exclude
798892,fx-m,exclude
831028,ss-n,exclude
808982,ss-s,exclude
812858,ss-s,exclude
812851,ss-s,exclude
817331,is-p,exclude
823080,fx-m,exclude
820262,is-p,exclude
831376,is-p,exclude
842271,fx-ex,exclude
816381,is-p,exclude
799891,fx-m,exclude
798435,ss-n,exclude
804492,fx-h,exclude
843015,sp-c,exclude
818599,is-p,exclude
841414,fx-o,exclude
822927,m-sp,exclude
800686,m-si,exclude
824940,m-sp,exclude
826311,is-p,exclude
816619,ss-u,exclude
828556,fx-h,exclude
831792,fx-el,exclude
814563,ss-n,exclude
839311,fx-el,exclude
830903,ss-n,exclude
813704,fx-a,exclude
824638,fx-m,exclude
840232,m-si,exclude
840777,ss-i,exclude
808633,ss-s,exclude
828339,fx-ex,exclude
833822,fx-m,exclude
816685,fx-o,exclude
832210,m-m,exclude
825788,fx-el,exclude
817841,fx-v,exclude
809432,is-e,exclude
816217,is-p,exclude
811065,ss-s,exclude
805993,ss-n,exclude
812502,fx-a,exclude
825884,fx-m,exclude
819073,is-s,exclude
811628,fx-el,exclude
824613,fx-m,exclude
811078,fx-m,exclude
841424,fx-o,exclude
815794,fx-m,exclude
810467,ss-n,exclude
810469,ss-n,exclude
820107,is-p,exclude
831696,sp-p,exclude
827732,is-p,exclude
805165,fx-n,exclude
811631,m-si,exclude
837180,m-sp,exclude
840526,fx-el,exclude
802260,ss-s,exclude
813518,sp-s,exclude
833648,fx-el,exclude
808369,m-m,exclude
809010,m-sp,exclude
832554,m-si,exclude
833470,fx-m,exclude
833555,is-p,exclude
839261,fx-el,exclude
808162,is-p,exclude
829670,is-p,exclude
822655,sp-p,exclude
826335,is-s,exclude
812267,fx-el,exclude
809044,m-si,exclude
827044,fx-el,exclude
814636,ss-n,exclude
841684,is-p,exclude
807752,fx-o,exclude
843207,m-si,exclude
827108,is-p,exclude
824796,fx-o,exclude
800812,fx-ex,exclude
819568,is-p,exclude
820349,fx-m,exclude
830382,sp-s,exclude
828375,fx-n,exclude
810470,ss-n,exclude
840259,ss-u,exclude
815682,is-p,exclude
818663,fx-m,exclude
810325,fx-ex,exclude
839273,fx-el,exclude
817161,fx-v,exclude
810254,is-p,exclude
839307,fx-el,exclude
827104,is-p,exclude
827356,fx-a,exclude
807295,fx-el,exclude
822628,is-e,exclude
800694,m-si,exclude
808075,fx-a,exclude
817853,ss-n,exclude
831913,fx-o,exclude
833214,ss-u,exclude
809686,m-sp,exclude
802254,ss-s,exclude
828442,fx-a,exclude
805596,is-s,exclude
832552,fx-ex,exclude
825784,fx-el,exclude
818454,is-p,exclude
816117,is-p,exclude
799934,fx-m,exclude
830189,fx-o,exclude
834398,is-e,exclude
835093,fx-m,exclude
812914,ss-s,exclude
828082,ss-s,exclude
831458,fx-o,exclude
801562,fx-m,exclude
809103,m-sp,exclude
831064,ss-n,exclude
807753,fx-o,exclude
831609,m-m,exclude
829300,fx-o,exclude
818901,m-m,exclude
802970,fx-h,exclude
829500,is-p,exclude
817115,ss-n,exclude
811296,fx-ex,exclude
805026,fx-a,exclude
813489,fx-a,exclude
839303,fx-el,exclude
833820,fx-m,exclude
807403,is-p,exclude
840942,fx-o,exclude
833559,is-p,exclude
818014,is-p,exclude
826336,ss-u,exclude
800720,fx-o,exclude
818717,ss-n,exclude
839820,fx-h,exclude
819492,ss-n,exclude
805105,fx-h,exclude
808968,is-p,exclude
799887,fx-m,exclude
812124,fx-el,exclude
831508,is-e,exclude
805070,fx-a,exclude
811221,fx-v,exclude
801484,fx-m,exclude
799788,fx-m,exclude
811912,fx-h,exclude
826292,fx-el,exclude
823438,ss-n,exclude
841154,ss-n,exclude
824258,fx-o,exclude
804524,fx-o,exclude
823976,ss-n,exclude
812838,ss-s,exclude
838819,sp-s,exclude
824647,fx-m,exclude
840692,is-p,exclude
810664,fx-ex,exclude
822413,m-m,exclude
810568,fx-ex,exclude
799897,fx-m,exclude
811946,fx-h,exclude
817746,ss-u,exclude
839572,fx-el,exclude
811511,fx-o,exclude
812860,ss-s,exclude
807265,is-p,exclude
811287,fx-ex,exclude
833853,fx-h,exclude
838961,ss-u,exclude
803810,ss-s,exclude
800037,fx-m,exclude
803266,fx-m,exclude
806904,fx-el,exclude
838156,is-k,exclude
816617,fx-v,exclude
832296,ss-u,exclude
802786,m-si,exclude
829642,ss-n,exclude
823621,sp-s,exclude
827905,ss-u,exclude
811411,fx-o,exclude
808506,is-e,exclude
823262,fx-m,exclude
802785,m-si,exclude
817854,ss-n,exclude
832539,ss-u,exclude
827658,ss-n,exclude
830849,is-p,exclude
842016,ss-i,exclude
809606,m-sp,exclude
804609,ss-n,exclude
828466,fx-h,exclude
825772,fx-el,exclude
827820,is-p,exclude
802963,fx-el,exclude
837181,m-sp,exclude
818375,ss-n,exclude
818275,is-p,exclude
802910,is-e,exclude
803268,is-p,exclude
831595,ss-i,exclude
810629,fx-ex,exclude
817889,is-p,exclude
812835,ss-s,exclude
817817,fx-o,exclude
798330,sp-s,exclude
814692,ss-n,exclude
829588,fx-o,exclude
798861,is-e,exclude
802877,fx-m,exclude
826897,is-p,exclude
816822,fx-h,exclude
801488,fx-m,exclude
806670,fx-m,exclude
833473,fx-o,exclude
826642,ss-n,exclude
802693,fx-v,exclude
816424,is-p,exclude
843079,sp-s,exclude
829230,is-p,exclude
808312,fx-h,exclude
823370,ss-n,exclude
799595,fx-v,exclude
839359,fx-el,exclude
817231,ss-u,exclude
803514,is-p,exclude
815458,fx-h,exclude
807946,ss-u,exclude
820209,is-p,exclude
808452,sp-s,exclude
805257,fx-v,exclude
800932,fx-el,exclude
818487,ss-i,exclude
820075,m-m,exclude
816549,is-e,exclude
825864,fx-el,exclude
830551,m-si,exclude
842595,ss-n,exclude
812538,fx-a,exclude
804497,fx-o,exclude
826389,ss-n,exclude
823687,ss-n,exclude
815848,is-p,exclude
814875,fx-ex,exclude
807590,fx-o,exclude
799924,fx-m,exclude
833420,fx-el,exclude
836548,ss-n,exclude
835328,fx-el,exclude
831864,ss-u,exclude
810330,fx-o,exclude
828564,fx-el,exclude
803700,fx-ex,exclude
826102,m-m,exclude
817443,ss-u,exclude
801618,fx-o,exclude
831004,ss-n,exclude
805952,ss-n,exclude
819522,is-e,exclude
826508,fx-el,exclude
808328,fx-h,exclude
831277,ss-n,exclude
824906,is-p,exclude
799665,fx-m,exclude
820175,is-p,exclude
819076,fx-el,exclude
800038,fx-m,exclude
803264,fx-m,exclude
803043,is-p,exclude
811114,fx-h,exclude
809687,m-sp,exclude
824615,fx-m,exclude
810855,ss-i,exclude
799174,is-p,exclude
825648,is-e,exclude
831466,ss-n,exclude
809450,fx-n,exclude
807251,is-p,exclude
820070,m-m,exclude
805515,is-p,exclude
812898,ss-s,exclude
812891,ss-s,exclude
828574,ss-n,exclude
805716,fx-o,exclude
828970,ss-u,exclude
798089,ss-n,exclude
842486,is-p,exclude
799100,is-s,exclude
827002,fx-el,exclude
827521,fx-ex,exclude
833753,fx-ex,exclude
809068,m-si,exclude
822500,fx-m,exclude
831327,ss-n,exclude
806014,ss-u,exclude
825898,m-sp,exclude
840154,ss-u,exclude
831227,ss-n,exclude
811926,fx-ex,exclude
837864,ss-u,exclude
839300,fx-el,exclude
837891,fx-el,exclude
812051,fx-m,exclude
829071,is-p,exclude
808256,fx-h,exclude
831791,fx-el,exclude
831114,ss-n,exclude
799888,fx-m,exclude
843190,is-p,exclude
832414,fx-m,exclude
808377,is-p,exclude
820316,is-p,exclude
837161,fx-n,exclude
837398,fx-el,exclude
818565,fx-el,exclude
837182,m-sp,exclude
807214,fx-ex,exclude
842959,ss-s,exclude
808639,is-e,exclude
818994,is-p,exclude
825779,fx-el,exclude
798687,fx-h,exclude
819436,ss-s,exclude
824260,fx-o,exclude
810729,fx-el,exclude
812404,is-p,exclude
828963,is-p,exclude
817738,ss-u,exclude
825771,fx-el,exclude
823265,fx-v,exclude
826142,is-p,exclude
839268,fx-el,exclude
800688,m-si,exclude
815635,ss-n,exclude
814262,fx-h,exclude
831997,sp-p,exclude
797902,m-m,exclude
824637,fx-m,exclude
805252,m-si,exclude
831168,ss-n,exclude
812097,ss-n,exclude
819919,fx-ex,exclude
812302,sp-s,exclude
833253,fx-m,exclude
805708,fx-o,exclude
830472,is-e,exclude
799726,fx-m,exclude
812872,ss-s,exclude
816629,is-e,exclude
811472,ss-n,exclude
806561,ss-n,exclude
839309,fx-el,exclude
812870,ss-s,exclude
823996,ss-n,exclude
819691,fx-el,exclude
839975,is-p,exclude
835079,is-p,exclude
828623,fx-a,exclude
826519,m-sp,exclude
824646,fx-m,exclude
841869,is-k,exclude
813628,m-si,exclude
835086,fx-el,exclude
820310,is-p,exclude
820158,is-p,exclude
819215,fx-h,exclude
799866,fx-m,exclude
842596,ss-n,exclude
826294,fx-el,exclude
824061,ss-n,exclude
799685,fx-m,exclude
807186,fx-o,exclude
804642,fx-o,exclude
801881,fx-o,exclude
818426,ss-s,exclude
813359,fx-o,exclude
832090,sp-s,exclude
827598,is-p,exclude
838779,ss-u,exclude
802292,m-si,exclude
842834,fx-el,exclude
800028,fx-m,exclude
831630,fx-h,exclude
814659,ss-n,exclude
824352,fx-o,exclude
809062,m-sp,exclude
813152,is-p,exclude
812360,ss-u,exclude
811274,fx-h,exclude
799873,fx-m,exclude
841980,ss-i,exclude
832771,sp-s,exclude
804735,fx-o,exclude
825373,is-p,exclude
826953,is-p,exclude
816527,fx-el,exclude
818010,is-p,exclude
827847,is-e,exclude
840671,ss-n,exclude
825748,is-p,exclude
812431,ss-n,exclude
799808,fx-m,exclude
833554,is-p,exclude
807077,fx-el,exclude
833004,m-m,exclude
841590,ss-n,exclude
813317,ss-n,exclude
801603,is-p,exclude
824629,fx-m,exclude
835771,is-p,exclude
802881,fx-m,exclude
808097,ss-n,exclude
812888,ss-s,exclude
803534,sp-s,exclude
815187,is-p,exclude
812847,ss-s,exclude
803519,fx-o,exclude
810555,fx-ex,exclude
838507,ss-u,exclude
823395,ss-n,exclude
833003,is-e,exclude
814718,ss-n,exclude
817876,is-p,exclude
809066,m-si,exclude
815128,is-p,exclude
842815,ss-i,exclude
822574,fx-h,exclude
818319,is-p,exclude
840337,m-m,exclude
835673,fx-o,exclude
828385,fx-h,exclude
811629,fx-el,exclude
828240,is-p,exclude
819092,fx-el,exclude
824736,fx-m,exclude
826330,ss-n,exclude
819474,ss-n,exclude
825818,is-p,exclude
817499,is-p,exclude
806903,fx-el,exclude
818113,is-e,exclude
824608,fx-m,exclude
818269,is-s,exclude
826670,m-m,exclude
824116,fx-h,exclude
817164,ss-u,exclude
824990,is-p,exclude
799766,fx-m,exclude
809671,m-sp,exclude
841309,is-e,exclude
814267,fx-h,exclude
819524,is-e,exclude
839272,fx-el,exclude
836849,fx-el,exclude
798319,is-e,exclude
827160,sp-s,exclude
799795,fx-m,exclude
798318,is-e,exclude
803272,is-p,exclude
833368,fx-el,exclude
820151,is-p,exclude
817244,ss-s,exclude
799283,fx-h,exclude
840049,is-p,exclude
831581,is-p,exclude
836741,is-p,exclude
841683,is-p,exclude
820350,fx-m,exclude
800014,fx-m,exclude
825108,fx-o,exclude
806864,fx-o,exclude
817520,fx-el,exclude
825827,fx-ex,exclude
810505,fx-ex,exclude
798992,fx-m,exclude
811829,m-si,exclude
819433,ss-s,exclude
818504,ss-n,exclude
801493,fx-m,exclude
827273,fx-el,exclude
838037,fx-el,exclude
835070,ss-s,exclude
803722,fx-a,exclude
828063,fx-o,exclude
839297,fx-el,exclude
801516,fx-m,exclude
840252,fx-el,exclude
827816,is-p,exclude
829460,ss-n,exclude
841537,fx-o,exclude
817989,is-p,exclude
803663,ss-n,exclude
837706,ss-u,exclude
812448,fx-h,exclude
806666,fx-el,exclude
800829,fx-ex,exclude
799696,fx-m,exclude
836185,fx-o,exclude
830254,ss-n,exclude
830018,is-p,exclude
803774,ss-n,exclude
832282,is-p,exclude
841738,fx-h,exclude
823938,ss-n,exclude
843030,is-p,exclude
810579,fx-ex,exclude
819434,ss-s,exclude
820317,is-p,exclude
827743,is-p,exclude
810421,sp-s,exclude
800979,sp-s,exclude
816817,is-p,exclude
837187,m-sp,exclude
824124,ss-n,exclude
799721,fx-m,exclude
805984,ss-n,exclude
810689,fx-ex,exclude
820215,is-p,exclude
836738,is-p,exclude
812849,ss-s,exclude
832180,m-si,exclude
839259,fx-el,exclude
824047,ss-n,exclude
803307,fx-o,exclude
827874,fx-o,exclude
803447,fx-o,exclude
840528,fx-el,exclude
799787,fx-m,exclude
817994,is-p,exclude
804607,ss-n,exclude
799861,fx-m,exclude
800248,fx-o,exclude
825241,fx-ex,exclude
842300,is-p,exclude
799929,fx-m,exclude
817970,fx-o,exclude
825641,fx-el,exclude
834185,is-p,exclude
801944,is-e,exclude
829625,ss-n,exclude
800523,sp-s,exclude
799958,fx-m,exclude
819178,ss-u,exclude
830584,ss-n,exclude
830483,ss-u,exclude
797867,fx-o,exclude
817918,sp-s,exclude
810713,fx-o,exclude
813212,fx-m,exclude
809581,m-sp,exclude
833028,sp-s,exclude
815954,fx-el,exclude
811157,m-m,exclude
816772,fx-h,exclude
815137,is-p,exclude
812151,fx-el,exclude
808551,fx-o,exclude
816126,is-s,exclude
832650,is-p,exclude
800690,m-si,exclude
828969,ss-i,exclude
828993,fx-a,exclude
800053,fx-m,exclude
842956,ss-s,exclude
809198,is-p,exclude
810349,ss-i,exclude
826062,fx-el,exclude
824573,ss-n,exclude
827477,ss-i,exclude
811507,fx-o,exclude
810594,fx-ex,exclude
800945,is-e,exclude
814819,fx-a,exclude
805295,fx-o,exclude
836739,is-p,exclude
799695,fx-m,exclude
816099,fx-el,exclude
826057,fx-el,exclude
824170,ss-i,exclude
812444,fx-a,exclude
833754,fx-o,exclude
827170,fx-n,exclude
823393,ss-n,exclude
828336,fx-ex,exclude
799227,is-e,exclude
842732,fx-m,exclude
833877,fx-el,exclude
827530,ss-n,exclude
798441,is-e,exclude
813428,fx-o,exclude
822654,sp-p,exclude
825276,is-p,exclude
818619,fx-m,exclude
799820,fx-m,exclude
829714,ss-i,exclude
816149,m-sp,exclude
840393,m-m,exclude
811601,fx-h,exclude
830111,is-p,exclude
800027,fx-m,exclude
829074,is-p,exclude
829992,sp-s,exclude
828987,fx-a,exclude
816599,fx-h,exclude
840720,ss-u,exclude
803196,ss-u,exclude
842350,ss-n,exclude
799744,fx-m,exclude
828238,fx-h,exclude
801451,fx-m,exclude
841358,ss-n,exclude
817972,fx-o,exclude
829348,fx-h,exclude
825841,ss-s,exclude
800055,fx-m,exclude
811433,fx-o,exclude
833957,m-si,exclude
814956,fx-o,exclude
810590,fx-ex,exclude
807086,fx-el,exclude
802630,sp-c,exclude
839331,fx-el,exclude
842268,is-p,exclude
826952,is-p,exclude
825461,fx-v,exclude
823352,ss-n,exclude
831371,is-p,exclude
807696,is-p,exclude
832660,is-p,exclude
822919,fx-el,exclude
820234,is-p,exclude
799875,fx-m,exclude
800461,is-e,exclude
816990,fx-o,exclude
830573,m-m,exclude
830292,fx-a,exclude
825391,fx-el,exclude
804519,sp-c,exclude
815613,is-p,exclude
805264,fx-a,exclude
823894,ss-n,exclude
815181,is-p,exclude
799743,fx-m,exclude
814717,ss-n,exclude
820149,m-m,exclude
837388,fx-el,exclude
812472,fx-m,exclude
825812,fx-h,exclude
804654,ss-n,exclude
809636,m-sp,exclude
837185,m-sp,exclude
828228,fx-a,exclude
805380,fx-o,exclude
832279,fx-m,exclude
840563,is-e,exclude
807806,fx-h,exclude
843140,is-p,exclude
799379,m-si,exclude
817192,ss-n,exclude
830557,ss-u,exclude
834402,is-e,exclude
823245,sp-s,exclude
808597,is-p,exclude
836100,fx-m,exclude
808056,m-m,exclude
807907,is-p,exclude
815903,is-e,exclude
841165,fx-o,exclude
819523,is-e,exclude
842743,is-k,exclude
799555,sp-s,exclude
827646,is-p,exclude
805102,fx-el,exclude
801079,fx-ex,exclude
815450,fx-m,exclude
835653,is-e,exclude
816827,fx-h,exclude
809944,fx-o,exclude
827605,fx-el,exclude
803308,fx-o,exclude
801463,fx-m,exclude
841466,fx-o,exclude
825659,is-p,exclude
825968,fx-el,exclude
818694,fx-m,exclude
831760,fx-h,exclude
840231,m-si,exclude
824617,fx-m,exclude
818135,sp-s,exclude
806927,sp-s,exclude
799435,ss-u,exclude
843220,is-p,exclude
836841,fx-el,exclude
810625,fx-ex,exclude
825815,fx-h,exclude
811626,fx-n,exclude
836574,is-p,exclude
824882,ss-n,exclude
817978,fx-o,exclude
812260,is-e,exclude
800651,fx-n,exclude
805531,is-s,exclude
827664,fx-el,exclude
836187,fx-o,exclude
800579,m-si,exclude
806093,fx-el,exclude
816394,m-m,exclude
831057,ss-n,exclude
801538,fx-m,exclude
838533,fx-el,exclude
798446,ss-n,exclude
819700,ss-n,exclude
830230,sp-s,exclude
799928,fx-m,exclude
817751,ss-u,exclude
818558,is-p,exclude
802878,fx-m,exclude
837883,fx-o,exclude
829177,is-p,exclude
823508,sp-s,exclude
818733,fx-o,exclude
827314,is-p,exclude
826460,fx-el,exclude
838551,fx-el,exclude
818170,sp-s,exclude
812841,ss-s,exclude
835770,is-p,exclude
837899,fx-el,exclude
839348,fx-o,exclude
839064,fx-v,exclude
825434,is-p,exclude
811374,fx-h,exclude
812469,fx-el,exclude
799666,fx-m,exclude
820139,is-p,exclude
823892,ss-n,exclude
831333,ss-n,exclude
799406,m-si,exclude
843125,fx-el,exclude
831127,ss-n,exclude
822414,m-m,exclude
817272,ss-i,exclude
798707,fx-el,exclude
837882,fx-m,exclude
811008,fx-o,exclude
827000,fx-v,exclude
827528,ss-n,exclude
817963,fx-o,exclude
825477,is-p,exclude
811300,fx-ex,exclude
841704,is-p,exclude
837186,m-sp,exclude
830186,m-m,exclude
804522,fx-h,exclude
802238,is-p,exclude
832639,fx-el,exclude
839057,fx-v,exclude
824790,fx-o,exclude
839025,fx-a,exclude
809115,m-sp,exclude
810105,fx-o,exclude
824622,fx-m,exclude
824313,ss-u,exclude
836742,is-p,exclude
822381,ss-s,exclude
799893,fx-m,exclude
832714,fx-el,exclude
826993,ss-n,exclude
829631,ss-n,exclude
817940,fx-m,exclude
799086,is-s,exclude
825870,m-m,exclude
811270,sp-s,exclude
805361,fx-m,exclude
799913,fx-m,exclude
823830,ss-s,exclude
812305,m-si,exclude
810532,fx-ex,exclude
838543,fx-el,exclude
824972,m-sp,exclude
841417,fx-o,exclude
812863,ss-s,exclude
799863,fx-m,exclude
834358,fx-h,exclude
802330,m-si,exclude
823787,ss-n,exclude
832474,is-k,exclude
812845,ss-s,exclude
828811,is-p,exclude
833342,fx-v,exclude
825392,fx-el,exclude
809079,m-sp,exclude
802705,fx-v,exclude
803529,ss-n,exclude
811199,fx-o,exclude
832121,m-m,exclude
801745,is-p,exclude
800453,is-e,exclude
827347,is-p,exclude
836740,is-p,exclude
842296,fx-h,exclude
825762,ss-u,exclude
829164,is-p,exclude
819432,ss-s,exclude
824083,m-m,exclude
807465,ss-u,exclude
824970,m-sp,exclude
843069,ss-n,exclude
842353,m-m,exclude
799989,fx-m,exclude
831989,fx-el,exclude
833564,is-p,exclude
827538,fx-m,exclude
830102,is-p,exclude
817483,fx-ex,exclude
820065,m-m,exclude
814770,fx-ex,exclude
803686,fx-el,exclude
806974,fx-el,exclude
800708,fx-v,exclude
815795,is-p,exclude
806357,ss-n,exclude
812384,fx-ex,exclude
796224,is-e,exclude
822454,fx-o,exclude
827351,is-p,exclude
842774,ss-n,exclude
799684,fx-m,exclude
831970,fx-o,exclude
825790,fx-el,exclude
801476,fx-m,exclude
812150,fx-el,exclude
818024,is-p,exclude
814914,fx-n,exclude
815904,is-s,exclude
800871,sp-s,exclude
800047,fx-m,exclude
809429,is-e,exclude
817988,is-p,exclude
819666,ss-n,exclude
816060,ss-i,exclude
810576,fx-ex,exclude
811414,fx-o,exclude
832661,is-p,exclude
828096,ss-s,exclude
818431,fx-ex,exclude
832745,m-m,exclude
808575,ss-n,exclude
805059,fx-a,exclude
835062,is-p,exclude
806923,fx-el,exclude
809069,m-si,exclude
833423,fx-el,exclude
829612,ss-n,exclude
799421,is-p,exclude
826773,is-p,exclude
842615,ss-u,exclude
826305,m-m,exclude
827103,is-p,exclude
828776,fx-v,exclude
830341,fx-a,exclude
840542,is-p,exclude
824969,m-sp,exclude
841856,fx-h,exclude
817269,ss-u,exclude
809025,m-sp,exclude
