sound_id,class,action
832716,fx-el,exclude
817595,ss-n,exclude
820238,is-p,exclude
838579,ss-u,exclude
809835,fx-n,exclude
799970,fx-m,exclude
808212,ss-u,exclude
798505,is-e,exclude
815652,ss-n,exclude
828445,fx-m,exclude
826603,ss-u,exclude
812286,fx-o,exclude
798227,ss-n,exclude
822621,is-p,exclude
809201,is-p,exclude
836829,ss-u,exclude
824108,ss-n,exclude
835387,is-p,exclude
828315,fx-ex,exclude
839098,fx-m,exclude
838531,fx-el,exclude
839541,ss-u,exclude
818269,is-s,exclude
830176,fx-el,exclude
798382,m-si,exclude
817152,fx-o,exclude
809628,m-sp,exclude
840654,ss-i,exclude
834051,is-s,exclude
807612,fx-a,exclude
813298,fx-a,exclude
820112,m-m,exclude
827598,is-p,exclude
813640,fx-ex,exclude
802123,m-sp,exclude
824895,is-p,exclude
807254,is-p,exclude
826703,is-e,exclude
832283,is-p,exclude
816078,fx-o,exclude
842016,ss-i,exclude
837444,ss-u,exclude
826442,ss-n,exclude
839939,ss-u,exclude
828227,ss-u,exclude
831350,is-p,exclude
798208,fx-o,exclude
811204,fx-a,exclude
814270,fx-h,exclude
834094,is-p,exclude
827328,fx-h,exclude
810195,is-p,exclude
841656,is-p,exclude
819178,ss-u,exclude
838160,m-sp,exclude
819692,fx-el,exclude
824790,fx-o,exclude
817635,is-s,exclude
833504,m-sp,exclude
836294,is-p,exclude
798083,ss-n,exclude
835608,fx-v,exclude
804827,fx-a,exclude
841658,is-p,exclude
820220,is-e,exclude
819044,fx-v,exclude
803185,ss-n,exclude
829305,ss-u,exclude
812135,fx-ex,exclude
800522,sp-s,exclude
819609,fx-o,exclude
832115,sp-s,exclude
834032,ss-n,exclude
842846,is-e,exclude
829895,m-m,exclude
830301,is-e,exclude
812844,ss-s,exclude
834303,ss-u,exclude
806635,fx-el,exclude
807854,fx-a,exclude
835563,is-s,exclude
810615,fx-ex,exclude
813252,fx-ex,exclude
839074,ss-u,exclude
838978,fx-el,exclude
832162,fx-ex,exclude
807236,is-p,exclude
807610,ss-u,exclude
810487,fx-ex,exclude
825347,m-si,exclude
810883,fx-a,exclude
838580,ss-u,exclude
801581,is-p,exclude
805306,fx-o,exclude
832649,is-p,exclude
839060,fx-v,exclude
814917,fx-o,exclude
829459,ss-n,exclude
811087,sp-s,exclude
818324,ss-u,exclude
812875,ss-s,exclude
799095,is-s,exclude
842230,ss-i,exclude
812367,ss-u,exclude
835809,fx-o,exclude
807485,fx-a,exclude
826604,fx-m,exclude
814346,ss-u,exclude
805069,fx-a,exclude
817967,fx-o,exclude
826053,ss-s,exclude
838583,ss-u,exclude
799465,ss-n,exclude
805307,fx-o,exclude
810312,ss-u,exclude
835568,is-s,exclude
836522,ss-n,exclude
843190,is-p,exclude
837513,ss-u,exclude
827874,fx-o,exclude
828840,is-k,exclude
841671,is-p,exclude
805070,fx-a,exclude
811517,ss-n,exclude
806945,fx-el,exclude
836533,fx-m,exclude
842836,is-e,exclude
839533,ss-u,exclude
822777,m-m,exclude
801021,is-p,exclude
836833,ss-u,exclude
837480,ss-u,exclude
822409,m-m,exclude
815509,is-e,exclude
817187,ss-n,exclude
818765,is-p,exclude
799775,fx-m,exclude
812862,ss-s,exclude
800339,fx-m,exclude
840531,fx-el,exclude
838554,ss-u,exclude
800724,fx-o,exclude
837856,ss-u,exclude
833477,fx-o,exclude
819006,fx-v,exclude
804721,fx-el,exclude
829164,is-p,exclude
799789,fx-m,exclude
837842,ss-u,exclude
823808,ss-u,exclude
829613,ss-u,exclude
811739,is-p,exclude
826944,is-p,exclude
837845,ss-u,exclude
822533,ss-u,exclude
827530,ss-n,exclude
804603,ss-u,exclude
817064,fx-o,exclude
825248,is-p,exclude
804512,is-e,exclude
839080,ss-u,exclude
809067,m-si,exclude
837420,ss-u,exclude
836818,ss-u,exclude
836295,ss-u,exclude
832432,ss-n,exclude
841212,is-p,exclude
831408,fx-h,exclude
825400,is-p,exclude
826350,ss-u,exclude
841364,ss-n,exclude
841931,fx-a,exclude
836384,ss-n,exclude
837871,ss-u,exclude
832669,ss-i,exclude
822551,is-p,exclude
813296,fx-a,exclude
837909,m-m,exclude
807970,fx-h,exclude
807711,is-p,exclude
841252,fx-m,exclude
826954,is-p,exclude
833659,sp-s,exclude
801918,fx-el,exclude
836315,is-p,exclude
840236,ss-i,exclude
799538,ss-s,exclude
818319,is-p,exclude
798665,is-p,exclude
811917,fx-o,exclude
834296,ss-u,exclude
822317,fx-m,exclude
810665,fx-ex,exclude
800577,m-si,exclude
826948,is-p,exclude
836305,ss-u,exclude
841490,fx-o,exclude
805691,fx-m,exclude
811985,ss-n,exclude
812227,ss-u,exclude
835918,m-sp,exclude
838562,ss-u,exclude
822634,is-p,exclude
832380,m-sp,exclude
799190,is-p,exclude
818868,sp-s,exclude
817747,ss-u,exclude
824974,m-sp,exclude
828059,fx-h,exclude
800723,fx-o,exclude
836557,fx-el,exclude
833989,fx-el,exclude
805041,fx-a,exclude
842147,fx-o,exclude
815613,is-p,exclude
816625,m-m,exclude
816920,fx-h,exclude
829163,ss-i,exclude
824671,ss-n,exclude
810531,fx-ex,exclude
834519,is-p,exclude
835330,fx-el,exclude
820179,is-p,exclude
798696,fx-h,exclude
835863,ss-i,exclude
842265,ss-s,exclude
838557,ss-u,exclude
828993,fx-a,exclude
822448,ss-n,exclude
824903,is-p,exclude
841414,fx-o,exclude
809105,m-sp,exclude
807290,fx-el,exclude
836702,is-p,exclude
827732,is-p,exclude
808920,fx-o,exclude
807966,is-p,exclude
836716,is-p,exclude
816222,is-p,exclude
818330,fx-el,exclude
819477,m-m,exclude
843277,ss-u,exclude
819474,ss-n,exclude
837938,ss-u,exclude
819131,fx-v,exclude
806270,fx-o,exclude
834293,ss-u,exclude
828495,is-p,exclude
834338,sp-c,exclude
834177,is-s,exclude
804518,fx-h,exclude
831625,is-p,exclude
843278,ss-i,exclude
820064,m-m,exclude
829106,is-k,exclude
827280,is-p,exclude
820323,ss-u,exclude
840484,fx-el,exclude
818326,fx-el,exclude
807384,fx-m,exclude
822655,sp-p,exclude
837469,fx-v,exclude
832825,is-p,exclude
840291,fx-o,exclude
807214,fx-ex,exclude
815319,ss-n,exclude
798534,is-e,exclude
815753,fx-h,exclude
819114,is-p,exclude
825303,fx-n,exclude
822447,ss-n,exclude
834202,fx-o,exclude
836311,ss-u,exclude
805600,is-s,exclude
806968,fx-el,exclude
822349,fx-o,exclude
835768,fx-h,exclude
834172,is-s,exclude
828177,is-p,exclude
827645,is-p,exclude
833088,m-si,exclude
809797,m-sp,exclude
831516,is-p,exclude
815745,fx-h,exclude
809431,is-e,exclude
839544,ss-u,exclude
811453,fx-el,exclude
804910,ss-s,exclude
830917,ss-n,exclude
816689,m-si,exclude
837983,fx-el,exclude
816324,ss-n,exclude
840513,is-p,exclude
836690,fx-m,exclude
838586,ss-u,exclude
827820,is-p,exclude
827166,fx-el,exclude
819057,is-p,exclude
817871,is-p,exclude
799393,m-si,exclude
840490,fx-el,exclude
833476,fx-o,exclude
818016,is-p,exclude
817860,fx-m,exclude
814727,fx-h,exclude
817299,ss-u,exclude
836301,ss-u,exclude
819498,fx-el,exclude
802782,m-si,exclude
842633,is-k,exclude
814748,fx-ex,exclude
808797,fx-o,exclude
800410,is-p,exclude
837051,fx-el,exclude
829692,is-e,exclude
822666,fx-a,exclude
815511,is-e,exclude
801902,fx-el,exclude
841796,m-si,exclude
841761,fx-ex,exclude
833650,fx-el,exclude
833236,fx-m,exclude
839056,fx-v,exclude
811140,is-p,exclude
825261,is-p,exclude
820236,is-p,exclude
805308,fx-o,exclude
798750,ss-u,exclude
807946,ss-u,exclude
812866,ss-s,exclude
843196,is-p,exclude
822508,ss-n,exclude
817946,is-p,exclude
819431,ss-s,exclude
832088,fx-o,exclude
818567,is-p,exclude
839546,ss-u,exclude
811197,is-p,exclude
817186,ss-n,exclude
810518,fx-ex,exclude
831581,is-p,exclude
841590,ss-n,exclude
828311,fx-h,exclude
840500,m-si,exclude
808425,is-p,exclude
827976,fx-ex,exclude
809041,m-si,exclude
842488,ss-n,exclude
833636,m-m,exclude
820271,is-p,exclude
816992,fx-h,exclude
839228,ss-u,exclude
828624,sp-s,exclude
836727,is-p,exclude
799407,m-si,exclude
816347,m-m,exclude
807341,ss-n,exclude
831655,ss-n,exclude
829729,fx-el,exclude
832647,is-p,exclude
838553,ss-u,exclude
838590,ss-u,exclude
835647,m-si,exclude
838467,ss-u,exclude
839824,ss-n,exclude
820071,m-m,exclude
820213,is-p,exclude
828996,fx-a,exclude
838593,ss-u,exclude
806628,fx-el,exclude
808819,fx-m,exclude
800944,is-e,exclude
834301,ss-u,exclude
841482,fx-o,exclude
832274,is-p,exclude
818108,ss-u,exclude
826311,is-p,exclude
820132,is-p,exclude
837869,ss-u,exclude
816086,m-si,exclude
812604,ss-u,exclude
837563,ss-u,exclude
838491,ss-u,exclude
828079,fx-h,exclude
830053,ss-n,exclude
810421,sp-s,exclude
812326,fx-m,exclude
800535,fx-o,exclude
838988,m-m,exclude
811761,is-p,exclude
828785,fx-o,exclude
811141,is-p,exclude
809044,m-si,exclude
815513,is-e,exclude
838472,ss-u,exclude
802170,is-p,exclude
836304,ss-u,exclude
830540,ss-i,exclude
828096,ss-s,exclude
803795,ss-n,exclude
838569,ss-u,exclude
803778,fx-a,exclude
841706,is-p,exclude
810164,fx-el,exclude
839839,fx-o,exclude
815180,is-p,exclude
818980,is-p,exclude
827902,ss-u,exclude
830521,ss-u,exclude
818994,is-p,exclude
835746,ss-s,exclude
836103,fx-m,exclude
824396,ss-s,exclude
807535,fx-n,exclude
812140,m-si,exclude
806597,ss-u,exclude
818602,is-p,exclude
835065,fx-el,exclude
828987,fx-a,exclude
813739,ss-i,exclude
836748,is-p,exclude
825394,is-p,exclude
824760,ss-u,exclude
806987,fx-el,exclude
816053,fx-el,exclude
826496,fx-el,exclude
810219,is-p,exclude
813405,fx-h,exclude
803102,is-p,exclude
815026,m-m,exclude
842224,ss-i,exclude
833193,fx-o,exclude
809163,is-p,exclude
808786,fx-o,exclude
810673,fx-ex,exclude
841954,m-m,exclude
829253,ss-n,exclude
819005,fx-v,exclude
834044,is-s,exclude
833938,is-s,exclude
839789,ss-u,exclude
816152,is-p,exclude
837425,ss-u,exclude
816966,fx-o,exclude
838718,fx-v,exclude
818762,is-p,exclude
804905,is-p,exclude
817864,fx-m,exclude
824791,is-p,exclude
819039,fx-v,exclude
804532,fx-el,exclude
836093,fx-m,exclude
820193,is-p,exclude
825241,fx-ex,exclude
806984,fx-el,exclude
805190,fx-ex,exclude
815551,is-e,exclude
825818,is-p,exclude
828882,fx-el,exclude
835679,ss-n,exclude
808555,is-p,exclude
838891,ss-u,exclude
840932,ss-u,exclude
841932,fx-a,exclude
813362,fx-o,exclude
815879,fx-m,exclude
817081,ss-u,exclude
834291,ss-u,exclude
839055,fx-v,exclude
829629,ss-n,exclude
825641,fx-el,exclude
806864,fx-o,exclude
820285,ss-s,exclude
836308,ss-u,exclude
824485,ss-u,exclude
803615,ss-u,exclude
808975,fx-ex,exclude
822941,fx-a,exclude
841802,ss-u,exclude
816140,is-p,exclude
824594,fx-m,exclude
813654,is-p,exclude
808327,fx-h,exclude
840049,is-p,exclude
823071,fx-m,exclude
812386,fx-m,exclude
827321,is-p,exclude
811206,fx-v,exclude
812377,is-p,exclude
837927,ss-u,exclude
812068,is-p,exclude
814272,fx-h,exclude
827486,fx-o,exclude
830354,ss-u,exclude
818034,is-k,exclude
816955,ss-n,exclude
808773,fx-o,exclude
817857,fx-m,exclude
839064,fx-v,exclude
826583,fx-a,exclude
827420,fx-m,exclude
816175,is-p,exclude
825190,is-p,exclude
816795,is-p,exclude
840820,m-m,exclude
829625,ss-n,exclude
834290,ss-u,exclude
836310,ss-u,exclude
814262,fx-h,exclude
835110,is-p,exclude
829471,is-p,exclude
812363,fx-o,exclude
817199,fx-el,exclude
800345,fx-o,exclude
820195,is-p,exclude
818014,is-p,exclude
820297,is-p,exclude
802799,m-si,exclude
808791,fx-o,exclude
824906,is-p,exclude
838588,ss-u,exclude
810069,is-p,exclude
838490,ss-u,exclude
834276,ss-u,exclude
800764,fx-ex,exclude
820188,is-p,exclude
816478,fx-ex,exclude
811624,fx-n,exclude
840548,fx-el,exclude
815493,fx-m,exclude
802366,m-si,exclude
841395,fx-o,exclude
825391,fx-el,exclude
810623,fx-ex,exclude
807595,fx-m,exclude
836825,ss-u,exclude
834274,ss-u,exclude
816931,ss-s,exclude
833888,fx-el,exclude
838581,ss-u,exclude
804691,fx-n,exclude
826923,ss-u,exclude
805259,fx-v,exclude
818763,is-p,exclude
812267,fx-el,exclude
812181,ss-n,exclude
836019,fx-m,exclude
841564,is-e,exclude
811990,ss-u,exclude
803508,sp-p,exclude
834165,is-s,exclude
822528,ss-n,exclude
819053,is-p,exclude
820107,is-p,exclude
817213,is-p,exclude
809863,fx-o,exclude
838476,ss-u,exclude
804516,fx-h,exclude
834282,ss-u,exclude
833474,fx-o,exclude
804471,fx-o,exclude
835816,fx-o,exclude
837396,fx-el,exclude
825370,fx-a,exclude
804790,fx-v,exclude
808854,fx-m,exclude
817682,fx-o,exclude
806601,fx-el,exclude
817228,is-p,exclude
811157,m-m,exclude
815868,is-p,exclude
826552,ss-n,exclude
827364,is-p,exclude
826002,is-p,exclude
808495,ss-u,exclude
809244,ss-n,exclude
837439,ss-u,exclude
817751,ss-u,exclude
812063,fx-m,exclude
812835,ss-s,exclude
812137,ss-n,exclude
815200,m-sp,exclude
813416,fx-h,exclude
799356,ss-n,exclude
809191,is-p,exclude
805068,fx-a,exclude
820230,is-e,exclude
826744,is-p,exclude
840413,fx-ex,exclude
830122,fx-el,exclude
834269,ss-u,exclude
816137,is-p,exclude
808566,ss-i,exclude
837928,ss-u,exclude
830016,fx-h,exclude
801320,is-p,exclude
827868,is-p,exclude
799060,is-s,exclude
820203,is-p,exclude
831680,ss-u,exclude
811007,fx-o,exclude
818323,is-p,exclude
831996,ss-i,exclude
828992,fx-a,exclude
801903,fx-el,exclude
819227,is-p,exclude
812538,fx-a,exclude
803184,ss-n,exclude
825194,is-p,exclude
818302,fx-v,exclude
835079,is-p,exclude
835205,m-m,exclude
834181,is-s,exclude
810406,fx-ex,exclude
829468,is-p,exclude
813250,m-m,exclude
810567,fx-ex,exclude
828997,fx-a,exclude
808986,is-p,exclude
833651,fx-el,exclude
839842,fx-el,exclude
836164,fx-v,exclude
842323,ss-n,exclude
837169,ss-u,exclude
827351,is-p,exclude
816383,is-p,exclude
803740,is-p,exclude
838482,ss-u,exclude
802027,m-si,exclude
815170,sp-s,exclude
812600,ss-u,exclude
817209,is-p,exclude
813175,is-p,exclude
835791,fx-o,exclude
805389,fx-o,exclude
807467,ss-u,exclude
824301,ss-u,exclude
813356,fx-o,exclude
816997,fx-h,exclude
833487,m-m,exclude
817514,ss-i,exclude
833478,fx-o,exclude
822570,is-p,exclude
840010,is-p,exclude
838539,fx-el,exclude
810689,fx-ex,exclude
817193,is-p,exclude
804852,ss-i,exclude
811239,fx-h,exclude
808407,is-p,exclude
807395,ss-n,exclude
820292,is-p,exclude
815182,is-p,exclude
831745,is-e,exclude
812863,ss-s,exclude
808930,fx-o,exclude
812214,ss-u,exclude
839531,ss-u,exclude
824936,is-p,exclude
834049,is-s,exclude
838470,ss-u,exclude
807775,fx-a,exclude
800302,is-p,exclude
841919,ss-u,exclude
842904,is-e,exclude
825789,fx-el,exclude
841191,is-p,exclude
811864,sp-c,exclude
828343,fx-ex,exclude
833027,ss-i,exclude
806967,fx-el,exclude
843035,is-p,exclude
828652,is-p,exclude
832296,ss-u,exclude
831735,fx-h,exclude
805082,fx-h,exclude
817748,ss-u,exclude
829168,fx-ex,exclude
812469,fx-el,exclude
830097,is-p,exclude
827920,is-p,exclude
835593,is-s,exclude
837143,ss-n,exclude
828403,ss-n,exclude
837805,ss-n,exclude
802369,m-si,exclude
841738,fx-h,exclude
843008,fx-o,exclude
836816,ss-u,exclude
827658,ss-n,exclude
829146,fx-o,exclude
839532,ss-u,exclude
798664,is-p,exclude
825780,fx-el,exclude
812114,fx-h,exclude
832446,ss-i,exclude
816213,ss-s,exclude
815515,is-e,exclude
840050,ss-n,exclude
807413,ss-i,exclude
826412,fx-n,exclude
805007,is-p,exclude
819905,fx-h,exclude
813029,fx-h,exclude
841949,fx-m,exclude
836306,ss-u,exclude
843158,ss-u,exclude
817272,ss-i,exclude
836302,ss-u,exclude
834030,ss-n,exclude
808596,is-p,exclude
837906,fx-a,exclude
820234,is-p,exclude
832086,fx-n,exclude
808729,ss-u,exclude
810555,fx-ex,exclude
839710,fx-v,exclude
804841,fx-a,exclude
831632,is-p,exclude
840748,ss-s,exclude
810494,fx-ex,exclude
820239,is-p,exclude
834167,is-s,exclude
832598,fx-el,exclude
809196,is-p,exclude
803263,is-p,exclude
843237,ss-u,exclude
817197,is-p,exclude
827060,fx-el,exclude
806982,fx-el,exclude
817883,ss-u,exclude
827652,is-p,exclude
807902,is-p,exclude
815416,fx-el,exclude
820229,is-p,exclude
803328,is-p,exclude
800805,fx-ex,exclude
840315,fx-o,exclude
818826,fx-o,exclude
835224,ss-n,exclude
812052,fx-m,exclude
825436,is-p,exclude
826671,fx-el,exclude
819064,is-p,exclude
825287,is-p,exclude
834408,is-e,exclude
829582,fx-el,exclude
806604,fx-el,exclude
834911,is-e,exclude
810109,fx-o,exclude
834052,is-s,exclude
807609,ss-u,exclude
824515,ss-u,exclude
832295,ss-u,exclude
839005,ss-i,exclude
808371,is-p,exclude
838573,ss-u,exclude
838479,ss-u,exclude
798445,is-p,exclude
817418,fx-el,exclude
816424,is-p,exclude
811469,ss-n,exclude
825864,fx-el,exclude
831564,is-s,exclude
829850,fx-m,exclude
810564,fx-ex,exclude
806973,fx-el,exclude
812464,is-p,exclude
808241,fx-o,exclude
817328,ss-u,exclude
808379,ss-u,exclude
802370,m-si,exclude
832658,fx-el,exclude
811514,fx-o,exclude
806631,fx-el,exclude
813429,fx-o,exclude
837916,ss-u,exclude
828872,fx-el,exclude
801901,fx-el,exclude
826062,fx-el,exclude
835127,is-s,exclude
827159,sp-s,exclude
814751,m-si,exclude
807226,is-p,exclude
801836,fx-o,exclude
827274,is-p,exclude
817464,fx-el,exclude
836828,ss-u,exclude
800053,fx-m,exclude
838481,ss-u,exclude
804873,is-p,exclude
837804,ss-n,exclude
840565,fx-o,exclude
832714,fx-el,exclude
812837,ss-s,exclude
803613,is-p,exclude
840009,is-p,exclude
838352,ss-u,exclude
802915,is-e,exclude
838589,ss-u,exclude
799946,fx-m,exclude
812593,fx-v,exclude
808239,fx-o,exclude
835747,ss-u,exclude
822662,sp-p,exclude
813233,ss-n,exclude
839791,ss-u,exclude
824817,is-p,exclude
802349,m-si,exclude
826952,is-p,exclude
807466,ss-u,exclude
819863,m-sp,exclude
813019,fx-h,exclude
808058,m-m,exclude
834271,ss-u,exclude
837039,ss-n,exclude
805931,fx-el,exclude
810922,fx-el,exclude
813027,fx-h,exclude
834513,is-p,exclude
839044,fx-v,exclude
808023,fx-h,exclude
812903,ss-s,exclude
835567,is-s,exclude
816377,ss-n,exclude
826760,is-p,exclude
827391,is-p,exclude
816123,is-p,exclude
841084,ss-u,exclude
809188,is-p,exclude
839938,ss-i,exclude
807255,is-p,exclude
812572,is-p,exclude
829793,fx-el,exclude
832244,is-p,exclude
825651,is-p,exclude
820151,is-p,exclude
817535,is-p,exclude
819850,m-sp,exclude
839750,fx-v,exclude
825392,fx-el,exclude
831800,fx-el,exclude
842847,is-e,exclude
837930,ss-u,exclude
836309,ss-u,exclude
834275,ss-u,exclude
818223,is-p,exclude
833506,m-sp,exclude
806946,fx-el,exclude
808775,fx-o,exclude
814475,fx-n,exclude
803803,ss-n,exclude
829382,ss-i,exclude
819174,fx-m,exclude
834266,ss-u,exclude
827847,is-e,exclude
818692,fx-m,exclude
813704,fx-a,exclude
813723,ss-n,exclude
838999,ss-i,exclude
827064,fx-el,exclude
829710,ss-u,exclude
830369,ss-u,exclude
820199,is-p,exclude
817613,ss-u,exclude
818571,is-p,exclude
829795,fx-el,exclude
842228,is-p,exclude
838913,ss-u,exclude
830495,fx-a,exclude
827971,is-p,exclude
801905,fx-el,exclude
826592,ss-n,exclude
833011,fx-el,exclude
820340,ss-i,exclude
842324,ss-n,exclude
799245,is-p,exclude
817537,ss-u,exclude
817617,fx-el,exclude
809150,m-si,exclude
829874,is-p,exclude
838163,fx-el,exclude
840821,m-m,exclude
810404,ss-s,exclude
840000,is-p,exclude
807119,fx-a,exclude
802347,m-si,exclude
827300,ss-s,exclude
800034,fx-m,exclude
807863,fx-h,exclude
838330,ss-u,exclude
815025,m-m,exclude
825784,fx-el,exclude
822698,fx-el,exclude
802728,is-p,exclude
816549,is-e,exclude
818348,fx-el,exclude
809531,m-sp,exclude
837309,ss-u,exclude
834285,ss-u,exclude
823749,ss-n,exclude
837863,ss-u,exclude
816774,ss-n,exclude
808377,is-p,exclude
838592,ss-u,exclude
829121,is-p,exclude
837305,ss-u,exclude
818934,ss-n,exclude
827421,fx-m,exclude
840867,sp-c,exclude
830099,is-p,exclude
820225,is-p,exclude
834186,is-p,exclude
806969,fx-el,exclude
820100,is-p,exclude
841451,fx-o,exclude
819062,is-p,exclude
808091,is-p,exclude
837360,ss-u,exclude
825288,is-p,exclude
809819,m-sp,exclude
832817,fx-o,exclude
834304,ss-u,exclude
808836,fx-o,exclude
827970,is-p,exclude
803135,is-p,exclude
839595,fx-a,exclude
822651,sp-p,exclude
840503,is-p,exclude
824651,m-m,exclude
808669,fx-a,exclude
829013,fx-ex,exclude
808981,is-p,exclude
808792,fx-o,exclude
805026,fx-a,exclude
817603,ss-n,exclude
808968,is-p,exclude
831837,fx-o,exclude
835466,is-p,exclude
841447,fx-o,exclude
838351,ss-u,exclude
800725,fx-o,exclude
813634,is-p,exclude
803329,is-p,exclude
829417,is-p,exclude
820258,is-p,exclude
842973,fx-el,exclude
840118,is-p,exclude
826385,ss-i,exclude
825276,is-p,exclude
812116,fx-m,exclude
837790,ss-u,exclude
835399,is-p,exclude
812269,is-e,exclude
826987,is-p,exclude
817194,is-p,exclude
824830,is-p,exclude
808666,fx-a,exclude
816918,is-p,exclude
827389,is-p,exclude
817634,is-s,exclude
817862,fx-m,exclude
804837,fx-ex,exclude
810224,is-p,exclude
810875,fx-o,exclude
835609,ss-u,exclude
813685,is-p,exclude
816169,is-p,exclude
828243,is-p,exclude
800910,is-p,exclude
828629,fx-o,exclude
829166,is-p,exclude
816899,is-p,exclude
818462,is-p,exclude
802769,m-si,exclude
817858,fx-m,exclude
818339,ss-u,exclude
837171,ss-u,exclude
811770,ss-n,exclude
835099,fx-h,exclude
798380,ss-u,exclude
839535,ss-u,exclude
820235,is-p,exclude
824846,is-p,exclude
809083,m-sp,exclude
833475,fx-o,exclude
842063,fx-v,exclude
834131,is-p,exclude
802979,is-p,exclude
834418,is-e,exclude
825390,fx-el,exclude
819262,is-p,exclude
840758,ss-u,exclude
804971,is-p,exclude
811613,fx-h,exclude
843115,is-p,exclude
827822,is-p,exclude
806619,fx-el,exclude
820202,is-p,exclude
818550,ss-s,exclude
803283,is-p,exclude
842340,is-p,exclude
815490,ss-u,exclude
831615,is-p,exclude
827663,fx-el,exclude
807465,ss-u,exclude
804646,fx-o,exclude
829548,is-p,exclude
838591,ss-u,exclude
842366,ss-s,exclude
833102,is-p,exclude
812943,sp-s,exclude
808444,fx-el,exclude
827864,fx-ex,exclude
810543,fx-ex,exclude
819733,fx-el,exclude
837059,fx-el,exclude
808168,is-p,exclude
817983,fx-m,exclude
817263,is-p,exclude
836292,is-p,exclude
836826,ss-u,exclude
837307,ss-u,exclude
817138,ss-u,exclude
838577,ss-u,exclude
820328,is-p,exclude
802771,m-si,exclude
833655,fx-el,exclude
842802,fx-el,exclude
828178,is-p,exclude
829177,is-p,exclude
833130,is-p,exclude
843096,ss-u,exclude
813656,is-p,exclude
816499,fx-el,exclude
798235,ss-n,exclude
818445,is-s,exclude
839252,ss-u,exclude
808178,fx-n,exclude
842485,is-p,exclude
843028,is-p,exclude
836689,is-p,exclude
827654,is-e,exclude
810851,fx-o,exclude
837348,ss-i,exclude
822647,sp-p,exclude
807879,ss-s,exclude
811161,is-p,exclude
840542,is-p,exclude
839237,ss-u,exclude
832668,ss-i,exclude
817724,fx-ex,exclude
829108,is-k,exclude
806931,fx-m,exclude
824111,fx-h,exclude
808391,is-p,exclude
830572,m-m,exclude
836721,is-p,exclude
802028,m-si,exclude
842157,ss-u,exclude
831792,fx-el,exclude
808774,fx-o,exclude
838468,ss-u,exclude
806958,fx-el,exclude
841154,ss-n,exclude
803326,ss-u,exclude
815669,is-p,exclude
835087,fx-el,exclude
820274,is-p,exclude
810067,is-p,exclude
808818,fx-m,exclude
828312,fx-h,exclude
833613,m-m,exclude
842211,is-p,exclude
825797,is-p,exclude
816587,ss-u,exclude
828991,fx-a,exclude
812931,ss-u,exclude
839370,ss-u,exclude
816410,is-p,exclude
831812,ss-i,exclude
799974,fx-m,exclude
838051,fx-el,exclude
829730,fx-o,exclude
827528,ss-n,exclude
838353,ss-u,exclude
815364,ss-n,exclude
834420,is-e,exclude
799512,fx-o,exclude
819621,fx-o,exclude
834419,is-e,exclude
820137,is-p,exclude
808372,fx-m,exclude
829712,ss-u,exclude
800551,m-si,exclude
830111,is-p,exclude
810425,fx-ex,exclude
822418,is-p,exclude
802373,m-si,exclude
816117,is-p,exclude
817945,ss-u,exclude
834510,is-p,exclude
825202,is-p,exclude
812613,fx-ex,exclude
810670,fx-ex,exclude
834416,is-e,exclude
808850,ss-u,exclude
838871,is-p,exclude
834283,ss-u,exclude
832621,fx-h,exclude
812872,ss-s,exclude
825835,is-p,exclude
822318,fx-m,exclude
820302,is-p,exclude
837670,ss-n,exclude
839078,ss-u,exclude
815240,is-p,exclude
838585,ss-u,exclude
796133,fx-n,exclude
816286,fx-a,exclude
842349,is-p,exclude
811914,fx-o,exclude
839547,ss-u,exclude
801335,ss-u,exclude
836300,ss-u,exclude
825806,fx-h,exclude
830327,fx-h,exclude
832590,fx-el,exclude
832163,fx-ex,exclude
804537,fx-h,exclude
834295,ss-u,exclude
804666,fx-n,exclude
801864,ss-n,exclude
808781,fx-o,exclude
813635,is-p,exclude
806609,fx-el,exclude
836414,fx-a,exclude
819481,fx-ex,exclude
837923,ss-u,exclude
835573,is-s,exclude
798088,ss-n,exclude
838595,ss-u,exclude
819918,fx-n,exclude
837237,fx-v,exclude
832487,fx-h,exclude
798681,fx-n,exclude
806549,ss-u,exclude
820092,ss-i,exclude
825488,is-p,exclude
832563,fx-h,exclude
799806,fx-m,exclude
807532,fx-n,exclude
823364,ss-n,exclude
811723,ss-u,exclude
812484,is-p,exclude
841559,fx-m,exclude
833145,is-p,exclude
807541,fx-h,exclude
829500,is-p,exclude
802854,fx-m,exclude
807621,ss-u,exclude
834299,ss-u,exclude
809047,m-si,exclude
816364,fx-ex,exclude
827526,m-m,exclude
811281,fx-ex,exclude
823079,fx-m,exclude
820099,is-p,exclude
823260,ss-n,exclude
839001,ss-i,exclude
813041,ss-s,exclude
818549,ss-s,exclude
836908,m-si,exclude
840414,is-p,exclude
826707,fx-h,exclude
831356,fx-m,exclude
827852,is-p,exclude
837801,fx-h,exclude
843103,ss-n,exclude
825307,is-p,exclude
832067,fx-el,exclude
837874,ss-u,exclude
834287,ss-u,exclude
840304,fx-m,exclude
810796,fx-o,exclude
820067,m-m,exclude
803792,ss-n,exclude
816268,fx-n,exclude
833807,m-sp,exclude
803505,is-p,exclude
838567,ss-u,exclude
829345,fx-el,exclude
842146,fx-o,exclude
813338,fx-m,exclude
817986,is-p,exclude
828864,ss-n,exclude
